56,JiangsuSuning,China,ChinaSuperLeague,32220000,17,13070000,16,-19150000,2016
57,ChangchunYatai,China,ChinaSuperLeague,31300000,16,962000,14,-30340000,2016
58,BolognaFC1909,Italy,SerieA,31300000,51,16980000,46,-14320000,2016
59,RealMadrid,Spain,LaLiga,30000000,19,37500000,12,7500000,2016
60,ACMilan,Italy,SerieA,29560000,51,25150000,33,-4410000,2016
61,1FSVMainz05,Germany,Bundesliga,29210000,21,25700000,18,-3510000,2016
62,SociedadeEsportivaPalmeiras,Brazil,BrazilSérieA,29160000,63,36300000,64,7140000,2016
63,RSCAnderlecht,Belgium,JupilerProLeague,29100000,42,30100000,34,1000000,2016
64,ShandongLunengTaishan,China,ChinaSuperLeague,28990000,17,34490000,16,5500000,2016
65,TorinoFC,Italy,SerieA,28800000,70,26430000,53,-2380000,2016
66,OlympiqueLyon,France,Ligue1,28600000,18,27300000,13,-1300000,2016
67,TianjinTeda,China,ChinaSuperLeague,27780000,20,685000,19,-27090000,2016
68,USSassuolo,Italy,SerieA,27610000,37,27800000,24,192000,2016
69,TSG1899Hoffenheim,Germany,Bundesliga,27440000,30,37000000,25,9560000,2016
70,ShenzhenFC,China,ChinaLeagueOne,27230000,16,0,14,-27230000,2016
71,GenoaCFC,Italy,SerieA,27200000,81,50300000,60,23100000,2016
72,NorwichCity,England,Championship,26450000,18,36700000,19,10250000,2016
73,ZenitStPetersburg,Russia,RussiaPremierLiga,26400000,17,104500000,9,78100000,2016
74,DeportivoGuadalajara,Mexico,MexicoLigaMXClausura,26100000,32,0,29,-26100000,2016
75,UdineseCalcio,Italy,SerieA,26000000,77,32230000,65,6230000,2016
76,FulhamFC,England,Championship,25550000,31,23780000,36,-1770000,2016
77,SpartakMoscow,Russia,RussiaPremierLiga,25350000,15,3000000,12,-22350000,2016
78,TigresUANL,Mexico,MexicoLigaMXClausura,24400000,47,10400000,34,-14000000,2016
79,SVWerderBremen,Germany,Bundesliga,23700000,24,27200000,21,3500000,2016
80,FCAugsburg,Germany,Bundesliga,23700000,18,15050000,18,-8650000,2016
81,RealBetisBalompié,Spain,LaLiga,20900000,25,8000000,26,-12900000,2016
82,GalatasarayAS,Turkey,SüperLig,20700000,34,10850000,27,-9860000,2016
83,LOSCLille,France,Ligue1,20700000,28,47000000,31,26300000,2016
84,GuangzhouEvergrandeTaobao,China,ChinaSuperLeague,20050000,21,4120000,18,-15940000,2016
85,VfBStuttgart,Germany,2Bundesliga,19650000,23,53550000,24,33900000,2016
86,KAAGent,Belgium,JupilerProLeague,18690000,45,25550000,29,6860000,2016
87,CDCruzAzul,Mexico,MexicoLigaMXClausura,18600000,34,0,25,-18600000,2016
88,RCDEspanyolBarcelona,Spain,LaLiga,18400000,26,6000000,25,-12400000,2016
89,SãoPauloFutebolClube,Brazil,BrazilSérieA,18270000,37,44190000,36,25930000,2016
90,RealSociedad,Spain,LaLiga,18000000,18,11000000,12,-7000000,2016
91,CFAmérica,Mexico,MexicoLigaMXClausura,17520000,30,6400000,21,-11120000,2016
92,DerbyCounty,England,Championship,17270000,16,16260000,20,-1010000,2016
93,SCFreiburg,Germany,Bundesliga,16780000,22,5150000,21,-11630000,2016
94,AtlantaUnitedFC,UnitedStates,MLS,16720000,40,0,17,-16720000,2016
95,SportClubInternacional,Brazil,BrazilSérieB,16100000,58,8550000,53,-7550000,2016
96,AtalantaBC,Italy,SerieA,15940000,111,41330000,74,25390000,2016
97,HenanJianye,China,ChinaSuperLeague,15910000,24,9320000,18,-6590000,2016
98,ClubAtléticoRiverPlate,Argentina,ArgentinaLigaProfesional,15780000,19,23100000,17,7330000,2016
99,ACFFiorentina,Italy,SerieA,15730000,62,31050000,50,15320000,2016
100,Trabzonspor,Turkey,SüperLig,15550000,51,6310000,43,-9250000,2016
1,FCBarcelona,Spain,LaLiga,375100000,18,232500000,12,-142600000,2017
2,ManchesterCity,England,PremierLeague,317500000,38,91350000,32,-226150000,2017
3,ChelseaFC,England,PremierLeague,260500000,47,194600000,31,-65900000,2017
4,ParisSaint-Germain,France,Ligue1,238000000,18,98400000,15,-139600000,2017
5,EvertonFC,England,PremierLeague,203200000,27,126380000,20,-76820000,2017
6,ManchesterUnited,England,PremierLeague,198400000,14,45500000,11,-152900000,2017
7,ACMilan,Italy,SerieA,194480000,44,34480000,36,-160000000,2017
8,LiverpoolFC,England,PremierLeague,173880000,17,184500000,15,10620000,2017
9,JuventusFC,Italy,SerieA,167900000,98,145650000,72,-22250000,2017
10,ArsenalFC,England,PremierLeague,152850000,16,158000000,17,5150000,2017
11,InterMilan,Italy,SerieA,137630000,89,79240000,70,-58390000,2017
12,TottenhamHotspur,England,PremierLeague,123500000,15,103800000,11,-19700000,2017
13,ASMonaco,France,Ligue1,122400000,36,199500000,23,77100000,2017
14,BayernMunich,Germany,Bundesliga,116500000,17,32250000,11,-84250000,2017
15,BorussiaDortmund,Germany,Bundesliga,109840000,19,270950000,16,161120000,2017
16,AtléticodeMadrid,Spain,LaLiga,95600000,23,104000000,21,8400000,2017
17,ZenitStPetersburg,Russia,RussiaPremierLiga,95000000,28,16720000,20,-78280000,2017
18,ASRoma,Italy,SerieA,91300000,82,155000000,62,63700000,2017
19,LeicesterCity,England,PremierLeague,83850000,17,50100000,14,-33750000,2017
20,ACFFiorentina,Italy,SerieA,79100000,61,93580000,50,14480000,2017
21,SevillaFC,Spain,LaLiga,78050000,19,81600000,20,3550000,2017
22,LOSCLille,France,Ligue1,76500000,36,31100000,31,-45400000,2017
23,WatfordFC,England,PremierLeague,73400000,43,18740000,34,-54660000,2017
24,SwanseaCity,England,PremierLeague,73390000,25,81100000,25,7720000,2017
25,VfLWolfsburg,Germany,Bundesliga,72750000,26,36000000,23,-36750000,2017
26,BeijingGuoan,China,ChinaSuperLeague,69570000,15,6600000,16,-62970000,2017
27,SSCNapoli,Italy,SerieA,68500000,48,17450000,33,-51050000,2017
28,Brighton&HoveAlbion,England,PremierLeague,66500000,26,400000,22,-66100000,2017
29,RBLeipzig,Germany,Bundesliga,63500000,25,24540000,14,-38960000,2017
30,OlympiqueLyon,France,Ligue1,62050000,28,119550000,22,57500000,2017
31,OlympiqueMarseille,France,Ligue1,62000000,21,2750000,22,-59250000,2017
32,AtalantaBC,Italy,SerieA,61370000,129,89540000,86,28170000,2017
33,SouthamptonFC,England,PremierLeague,61250000,14,98350000,14,37100000,2017
34,StokeCity,England,PremierLeague,57700000,21,35140000,20,-22560000,2017
35,WestHamUnited,England,PremierLeague,56800000,17,69020000,26,12220000,2017
36,HuddersfieldTown,England,PremierLeague,56750000,24,6460000,20,-50300000,2017
37,Bayer04Leverkusen,Germany,Bundesliga,56000000,15,91100000,18,35100000,2017
38,MiddlesbroughFC,England,Championship,55650000,29,54300000,29,-1350000,2017
39,ValenciaCF,Spain,LaLiga,55000000,29,16550000,28,-38450000,2017
40,StadeRennaisFC,France,Ligue1,53900000,26,15800000,23,-38100000,2017
41,WestBromwichAlbion,England,PremierLeague,53500000,18,2050000,13,-51450000,2017
42,UCSampdoria,Italy,SerieA,51000000,63,71460000,46,20460000,2017
43,FCSchalke04,Germany,Bundesliga,49300000,24,7100000,25,-42200000,2017
44,CrystalPalace,England,PremierLeague,48950000,15,3000000,19,-45950000,2017
45,SportingCP,Portugal,LigaBwin,47910000,54,49800000,37,1890000,2017
46,NewcastleUnited,England,PremierLeague,46500000,31,21220000,31,-25280000,2017
47,VillarrealCF,Spain,LaLiga,46100000,20,68000000,19,21900000,2017
48,GalatasarayAS,Turkey,SüperLig,44800000,25,36710000,25,-8090000,2017
49,DalianYifang,China,ChinaSuperLeague,41070000,10,1670000,10,-39400000,2017
50,RealMadrid,Spain,LaLiga,40500000,12,132500000,10,92000000,2017
51,1FCKöln,Germany,Bundesliga,40000000,11,7450000,5,-32550000,2017
52,RealBetisBalompié,Spain,LaLiga,38500000,26,27070000,25,-11430000,2017
53,BorussiaMönchengladbach,Germany,Bundesliga,37250000,14,31080000,14,-6170000,2017
54,BurnleyFC,England,PremierLeague,35740000,18,50000000,21,14260000,2017
55,USSassuolo,Italy,SerieA,35600000,55,19250000,35,-16350000,2017
56,AFCBournemouth,England,PremierLeague,34300000,17,0,14,-34300000,2017
57,ClubAtléticoRiverPlate,Argentina,ArgentinaLigaProfesional,33050000,21,41680000,14,8630000,2017
58,FCGirondinsBordeaux,France,Ligue1,32600000,30,28250000,25,-4350000,2017
59,AthleticBilbao,Spain,LaLiga,32000000,12,65000000,9,33000000,2017
60,CagliariCalcio,Italy,SerieA,31090000,46,19880000,35,-11220000,2017
61,VfBStuttgart,Germany,Bundesliga,30900000,23,7600000,20,-23300000,2017
62,LeedsUnited,England,Championship,28430000,33,17500000,28,-10930000,2017
63,SSLazio,Italy,SerieA,28250000,44,73920000,25,45670000,2017
64,PSVEindhoven,Netherlands,Eredivisie,27900000,18,43350000,14,15450000,2017
65,FeyenoordRotterdam,Netherlands,Eredivisie,26800000,23,33300000,19,6500000,2017
66,CeltadeVigo,Spain,LaLiga,26800000,22,13200000,21,-13600000,2017
67,TorinoFC,Italy,SerieA,26380000,66,79800000,42,53420000,2017
68,OGCNice,France,Ligue1,26300000,20,27500000,21,1200000,2017
69,AjaxAmsterdam,Netherlands,Eredivisie,26250000,16,83200000,12,56950000,2017
70,RealSociedad,Spain,LaLiga,25500000,18,53000000,14,27500000,2017
71,FCPorto,Portugal,LigaBwin,24890000,50,70200000,35,45310000,2017
72,WolverhamptonWanderers,England,Championship,24610000,36,6320000,39,-18290000,2017
73,EintrachtFrankfurt,Germany,Bundesliga,24200000,18,4920000,16,-19290000,2017
74,BeneventoCalcio,Italy,SerieA,23080000,46,3980000,49,-19100000,2017
75,UdineseCalcio,Italy,SerieA,22590000,55,17700000,38,-4890000,2017
76,SpartakMoscow,Russia,RussiaPremierLiga,22000000,10,0,9,-22000000,2017
77,CFMonterrey,Mexico,MexicoLigaMXClausura,21510000,31,6200000,28,-15310000,2017
78,FenerbahceSK,Turkey,SüperLig,20680000,18,17360000,17,-3320000,2017
79,RacingClub,Argentina,ArgentinaLigaProfesional,20480000,32,25170000,29,4690000,2017
80,FulhamFC,England,Championship,20170000,18,18200000,28,-1970000,2017
81,RSCAnderlecht,Belgium,JupilerProLeague,19950000,41,54650000,41,34700000,2017
82,HullCity,England,Championship,19850000,24,45170000,29,25330000,2017
83,SCFreiburg,Germany,Bundesliga,19650000,22,27800000,16,8150000,2017
84,ASSaint-Étienne,France,Ligue1,19300000,24,15500000,25,-3800000,2017
85,OlympiacosPiraeus,Greece,GreeceSuperLeague1,19150000,75,23050000,53,3900000,2017
86,HamburgerSV,Germany,Bundesliga,19000000,18,5550000,16,-13450000,2017
87,Hannover96,Germany,Bundesliga,19000000,19,250000,15,-18750000,2017
88,SVWerderBremen,Germany,Bundesliga,18600000,23,8900000,20,-9700000,2017
89,KAAGent,Belgium,JupilerProLeague,18400000,31,11050000,32,-7350000,2017
90,BirminghamCity,England,Championship,17650000,31,4700000,29,-12950000,2017
91,SãoPauloFutebolClube,Brazil,BrazilSérieA,17420000,48,58270000,48,40860000,2017
92,InterMilanPrimavera,Italy,Primavera1,17070000,45,0,33,-17070000,2017
93,ClubBruggeKV,Belgium,JupilerProLeague,17070000,39,26300000,29,9230000,2017
94,RCDEspanyolBarcelona,Spain,LaLiga,17050000,20,10500000,20,-6550000,2017
95,CDCruzAzul,Mexico,MexicoLigaMXClausura,16750000,23,5500000,21,-11250000,2017
96,1FSVMainz05,Germany,Bundesliga,16550000,21,24850000,19,8300000,2017
97,Trabzonspor,Turkey,SüperLig,16100000,44,3300000,30,-12800000,2017
98,ACSpartaPrague,CzechRepublic,CzechRepublicFortunaLiga,16000000,40,9500000,34,-6500000,2017
99,SheffieldWednesday,England,Championship,15200000,14,0,15,-15200000,2017
100,NorwichCity,England,Championship,15120000,30,33640000,34,18520000,2017
1,JuventusFC,Italy,SerieA,263200000,54,111200000,36,-152000000,2018
2,ParisSaint-Germain,France,Ligue1,227000000,26,114000000,18,-113000000,2018
3,ChelseaFC,England,PremierLeague,208800000,41,83250000,33,-125550000,2018
4,ACMilan,Italy,SerieA,193300000,35,88100000,29,-105200000,2018
5,LiverpoolFC,England,PremierLeague,182200000,22,41320000,20,-140880000,2018
6,AtléticodeMadrid,Spain,LaLiga,167500000,28,57900000,19,-109600000,2018
7,ASRoma,Italy,SerieA,164100000,66,150460000,47,-13640000,2018
8,RealMadrid,Spain,LaLiga,162750000,24,136100000,14,-26650000,2018
9,ASMonaco,France,Ligue1,145850000,51,332250000,33,186400000,2018
10,FCBarcelona,Spain,LaLiga,141100000,27,146050000,21,4950000,2018
11,ValenciaCF,Spain,LaLiga,129200000,31,68800000,24,-60400000,2018
12,FulhamFC,England,PremierLeague,116500000,20,5350000,15,-111150000,2018
13,LeicesterCity,England,PremierLeague,114600000,20,95800000,19,-18800000,2018
14,WolverhamptonWanderers,England,PremierLeague,112750000,42,23300000,48,-89450000,2018
15,WestHamUnited,England,PremierLeague,100900000,20,14870000,14,-86040000,2018
16,EvertonFC,England,PremierLeague,99800000,27,28650000,24,-71150000,2018
17,InterMilan,Italy,SerieA,97600000,77,86600000,58,-11000000,2018
18,VillarrealCF,Spain,LaLiga,92900000,31,54800000,24,-38100000,2018
19,GuangzhouEvergrandeTaobao,China,ChinaSuperLeague,91860000,25,6720000,25,-85140000,2018
20,BorussiaDortmund,Germany,Bundesliga,90500000,20,114200000,19,23700000,2018
21,AFCBournemouth,England,PremierLeague,89100000,14,20200000,16,-68900000,2018
22,Brighton&HoveAlbion,England,PremierLeague,87220000,36,13620000,29,-73600000,2018
23,ManchesterUnited,England,PremierLeague,82700000,10,30550000,10,-52150000,2018
24,SevillaFC,Spain,LaLiga,81050000,27,91250000,26,10200000,2018
25,ArsenalFC,England,PremierLeague,80150000,19,9100000,13,-71050000,2018
26,ManchesterCity,England,PremierLeague,78590000,27,57600000,22,-20990000,2018
27,SSCNapoli,Italy,SerieA,71000000,52,100800000,37,29800000,2018
28,OlympiqueMarseille,France,Ligue1,66000000,16,32850000,11,-33150000,2018
29,RBLeipzig,Germany,Bundesliga,65630000,19,72750000,18,7120000,2018
30,StokeCity,England,Championship,62900000,26,30150000,25,-32750000,2018
31,SouthamptonFC,England,PremierLeague,62250000,21,26100000,19,-36150000,2018
32,FCSchalke04,Germany,Bundesliga,62200000,20,46150000,16,-16050000,2018
33,NewcastleUnited,England,PremierLeague,59750000,23,51050000,24,-8700000,2018
34,AtalantaBC,Italy,SerieA,59300000,129,25060000,82,-34240000,2018
35,GenoaCFC,Italy,SerieA,58970000,103,84360000,80,25390000,2018
36,ACFFiorentina,Italy,SerieA,57740000,63,43370000,48,-14380000,2018
37,UCSampdoria,Italy,SerieA,55200000,67,90120000,51,34920000,2018
38,TorinoFC,Italy,SerieA,54150000,77,17200000,52,-36950000,2018
39,USSassuolo,Italy,SerieA,53150000,69,48880000,44,-4270000,2018
40,AjaxAmsterdam,Netherlands,Eredivisie,52950000,14,17550000,13,-35400000,2018
41,Al-IttihadJeddah,SaudiArabia,SaudiArabiaProfessionalLeague,52100000,28,0,27,-52100000,2018
42,PyramidsFC,Egypt,EgyptPremierLeague,52020000,36,10820000,37,-41200000,2018
43,CardiffCity,England,PremierLeague,51200000,18,0,20,-51200000,2018
44,HuddersfieldTown,England,PremierLeague,50700000,17,12330000,19,-38370000,2018
45,VfBStuttgart,Germany,Bundesliga,49760000,25,17250000,19,-32510000,2018
46,UdineseCalcio,Italy,SerieA,49400000,65,13530000,50,-35870000,2018
47,Al-NassrRiad,SaudiArabia,SaudiArabiaProfessionalLeague,48850000,20,200000,13,-48650000,2018
48,CDCruzAzul,Mexico,MexicoLigaMXClausura,48690000,33,7770000,20,-40930000,2018
49,SSLazio,Italy,SerieA,47230000,44,38600000,33,-8630000,2018
50,OlympiqueLyon,France,Ligue1,46450000,21,90100000,17,43650000,2018
51,RealBetisBalompié,Spain,LaLiga,44500000,27,48800000,22,4300000,2018
52,Al-AhliJeddah,SaudiArabia,SaudiArabiaProfessionalLeague,43920000,31,0,29,-43920000,2018
53,Al-DuhailSC,Qatar,QatarStarsLeague,43000000,27,0,20,-43000000,2018
54,ClubedeRegatasdoFlamengo,Brazil,BrazilSérieA,43000000,27,96750000,29,53750000,2018
55,ShakhtarDonetsk,Ukraine,UkrainePremierLiga,41200000,31,69000000,22,27800000,2018
56,CFMonterrey,Mexico,MexicoLigaMXClausura,40500000,24,5830000,23,-34670000,2018
57,FCPorto,Portugal,LigaBwin,40060000,43,72550000,36,32490000,2018
58,VfLWolfsburg,Germany,Bundesliga,40000000,19,4800000,14,-35200000,2018
59,ZenitStPetersburg,Russia,RussiaPremierLiga,37000000,26,41000000,15,4000000,2018
60,DalianYifang,China,ChinaSuperLeague,36250000,17,1970000,17,-34280000,2018
61,BurnleyFC,England,PremierLeague,33000000,10,8000000,11,-25000000,2018
62,AthleticBilbao,Spain,LaLiga,32900000,16,80000000,9,47100000,2018
63,SportingCP,Portugal,LigaBwin,32800000,60,79170000,49,46370000,2018
64,BorussiaMönchengladbach,Germany,Bundesliga,32550000,12,32950000,10,400000,2018
65,TSG1899Hoffenheim,Germany,Bundesliga,32000000,25,6120000,19,-25880000,2018
66,Bayer04Leverkusen,Germany,Bundesliga,31500000,12,45000000,9,13500000,2018
67,BolognaFC1909,Italy,SerieA,31220000,54,44990000,45,13780000,2018
68,RSCAnderlecht,Belgium,JupilerProLeague,30500000,42,17550000,28,-12950000,2018
69,WatfordFC,England,PremierLeague,30100000,37,51840000,27,21740000,2018
70,1FSVMainz05,Germany,Bundesliga,30000000,22,56100000,13,26100000,2018
71,CeltadeVigo,Spain,LaLiga,30000000,29,35700000,21,5700000,2018
72,TianjinTianhai,China,ChinaSuperLeague,29000000,16,29140000,14,136000,2018
73,EintrachtFrankfurt,Germany,Bundesliga,28950000,33,18900000,28,-10050000,2018
74,ClubAtléticoBocaJuniors,Argentina,ArgentinaLigaProfesional,28640000,32,41400000,27,12760000,2018
75,GalatasarayAS,Turkey,SüperLig,28530000,28,30850000,30,2310000,2018	
76,OGCNice,France,Ligue1,28000000,15,2018700000,12,33700000,2018
77,NottinghamForest,England,Championship,27430000,40,1210000,40,-26230000,2018
78,GetafeCF,Spain,LaLiga,27250000,35,5000000,31,-22250000,2018
79,SLBenfica,Portugal,LigaBwin,27210000,45,73280000,37,46070000,2018
80,LevanteUD,Spain,LaLiga,26700000,23,39000000,25,12300000,2018
81,FenerbahceSK,Turkey,SüperLig,26140000,25,25050000,19,-1090000,2018
82,SVWerderBremen,Germany,Bundesliga,25800000,25,26850000,21,1050000,2018
83,FKKrasnodar,Russia,RussiaPremierLiga,25500000,20,11900000,18,-13600000,2018
84,DynamoKyiv,Ukraine,UkrainePremierLiga,23800000,20,7500000,20,-16300000,2018
85,ClubBruggeKV,Belgium,JupilerProLeague,23300000,29,19250000,24,-4050000,2018
86,SociedadeEsportivaPalmeiras,Brazil,BrazilSérieA,23050000,45,32900000,39,9850000,2018
87,CagliariCalcio,Italy,SerieA,23000000,44,7850000,36,-15150000,2018
88,RCDEspanyolBarcelona,Spain,LaLiga,22600000,16,30800000,15,8200000,2018
89,CFAmérica,Mexico,MexicoLigaMXClausura,22580000,31,20700000,23,-1880000,2018
90,GuangzhouR&F,China,ChinaSuperLeague,21920000,26,0,19,-21920000,2018
91,SPAL,Italy,SerieA,21900000,54,2850000,51,-19050000,2018
92,MiddlesbroughFC,England,Championship,21500000,24,48090000,26,26590000,2018
93,FCGirondinsBordeaux,France,Ligue1,21390000,25,50700000,23,29320000,2018
94,PSVEindhoven,Netherlands,Eredivisie,21250000,19,17550000,14,-3700000,2018
95,KRCGenk,Belgium,JupilerProLeague,21150000,21,20490000,21,-659000,2018
96,ParmaCalcio1913,Italy,SerieA,20400000,78,596000,55,-19810000,2018
97,ShenzhenFC,China,ChinaSuperLeague,19930000,14,0,16,-19930000,2018
98,AstonVilla,England,Championship,19100000,30,16150000,29,-2950000,2018
99,CDLeganés,Spain,LaLiga,18900000,37,24600000,38,5700000,2018
100,SantosLaguna,Mexico,MexicoLigaMXClausura,18620000,28,33790000,28,15180000,2018
1,RealMadrid,Spain,LaLiga,355500000,34,135500000,23,-220000000,2019
2,FCBarcelona,Spain,LaLiga,301000000,30,152900000,23,-148100000,2019
3,AtléticodeMadrid,Spain,LaLiga,245300000,25,309000000,20,63700000,2019
4,ManchesterUnited,England,PremierLeague,234800000,15,81180000,12,-153620000,2019
5,JuventusFC,Italy,SerieA,224410000,29,202990000,24,-21420000,2019
6,ASMonaco,France,Ligue1,200000000,55,83750000,43,-116250000,2019
7,SSCNapoli,Italy,SerieA,194520000,73,48280000,43,-146240000,2019
8,InterMilan,Italy,SerieA,191720000,72,66190000,52,-125530000,2019
9,SevillaFC,Spain,LaLiga,178730000,41,131450000,34,-47280000,2019
10,ArsenalFC,England,PremierLeague,160400000,20,53650000,22,-106750000,2019
11,ManchesterCity,England,PremierLeague,159520000,35,71000000,24,-88520000,2019
12,AstonVilla,England,PremierLeague,159500000,30,3000000,26,-156500000,2019
13,TottenhamHotspur,England,PremierLeague,148500000,16,64500000,15,-84000000,2019
14,BorussiaDortmund,Germany,Bundesliga,148500000,22,132250000,18,-16250000,2019
15,BayernMunich,Germany,Bundesliga,139500000,11,54000000,11,-85500000,2019
16,OlympiqueLyon,France,Ligue1,126000000,19,158320000,16,32320000,2019
17,EvertonFC,England,PremierLeague,121000000,27,87800000,23,-33200000,2019
18,WestHamUnited,England,PremierLeague,119800000,15,55230000,18,-64570000,2019
19,WolverhamptonWanderers,England,PremierLeague,116700000,29,24100000,24,-92600000,2019
20,ASRoma,Italy,SerieA,115100000,54,106380000,44,-8730000,2019
21,ACMilan,Italy,SerieA,113780000,35,59230000,31,-54550000,2019
22,HerthaBSC,Germany,Bundesliga,110700000,20,23450000,18,-87260000,2019
23,LeicesterCity,England,PremierLeague,104300000,18,88500000,14,-15800000,2019
24,LOSCLille,France,Ligue1,99000000,25,151000000,18,52000000,2019
25,Bayer04Leverkusen,Germany,Bundesliga,96000000,12,33500000,10,-62500000,2019
26,ParisSaint-Germain,France,Ligue1,95000000,24,105900000,19,10900000,2019
27,RealBetisBalompié,Spain,LaLiga,92750000,28,72000000,21,-20750000,2019
28,RBLeipzig,Germany,Bundesliga,79500000,16,45250000,15,-34250000,2019
29,EintrachtFrankfurt,Germany,Bundesliga,78340000,28,114800000,26,36470000,2019
30,ValenciaCF,Spain,LaLiga,75000000,29,56300000,23,-18700000,2019
31,Brighton&HoveAlbion,England,PremierLeague,74940000,36,8500000,30,-66440000,2019
32,NewcastleUnited,England,PremierLeague,72900000,17,35640000,15,-37260000,2019
33,SheffieldUnited,England,PremierLeague,70500000,26,350000,22,-70150000,2019
34,ZenitStPetersburg,Russia,RussiaPremierLiga,67700000,22,19450000,23,-48250000,2019
35,BolognaFC1909,Italy,SerieA,67040000,57,28680000,43,-38360000,2019
36,USSassuolo,Italy,SerieA,66090000,74,50450000,57,-15630000,2019
37,UCSampdoria,Italy,SerieA,64950000,62,74390000,51,9440000,2019
38,SLBenfica,Portugal,LigaBwin,64750000,32,240040000,25,175290000,2019
39,FCPorto,Portugal,LigaBwin,63250000,35,88000000,26,24760000,2019
40,RCDEspanyolBarcelona,Spain,LaLiga,61500000,21,59000000,18,-2500000,2019
41,SouthamptonFC,England,PremierLeague,61500000,21,27300000,19,-34200000,2019
42,AtalantaBC,Italy,SerieA,60360000,122,97100000,77,36740000,2019
43,AjaxAmsterdam,Netherlands,Eredivisie,59250000,21,218200000,19,158950000,2019
44,StadeRennaisFC,France,Ligue1,58100000,27,54500000,23,-3600000,2019
45,TSG1899Hoffenheim,Germany,Bundesliga,55850000,30,121400000,24,65550000,2019
46,AFCBournemouth,England,PremierLeague,54910000,17,34630000,14,-20290000,2019
47,OGCNice,France,Ligue1,52200000,20,23110000,19,-29090000,2019
48,ClubedeRegatasdoFlamengo,Brazil,BrazilSérieA,49150000,26,66150000,18,17000000,2019
49,WatfordFC,England,PremierLeague,48500000,31,25400000,21,-23100000,2019
50,GenoaCFC,Italy,SerieA,47870000,100,60750000,86,12880000,2019
51,ACFFiorentina,Italy,SerieA,47540000,76,16320000,53,-31220000,2019
52,SSLazio,Italy,SerieA,45630000,52,34700000,36,-10930000,2019
53,ChelseaFC,England,PremierLeague,45000000,35,157270000,28,112270000,2019
54,VillarrealCF,Spain,LaLiga,43800000,28,69300000,21,25500000,2019
55,DinamoMoscow,Russia,RussiaPremierLiga,43000000,27,1100000,21,-41900000,2019
56,SpartakMoscow,Russia,RussiaPremierLiga,42500000,19,30750000,17,-11750000,2019
57,CagliariCalcio,Italy,SerieA,41600000,48,19670000,39,-21930000,2019
58,BorussiaMönchengladbach,Germany,Bundesliga,40500000,10,34100000,9,-6400000,2019
59,JuventusU23,Italy,SerieC-A,38930000,68,16950000,49,-21980000,2019
60,VfLWolfsburg,Germany,Bundesliga,38800000,18,14300000,15,-24500000,2019
61,KRCGenk,Belgium,JupilerProLeague,38450000,37,80430000,26,41980000,2019
62,FulhamFC,England,Championship,37000000,19,28500000,20,-8500000,2019
63,DalianProfessional,China,ChinaSuperLeague,35170000,14,0,12,-35170000,2019
64,ClubBruggeKV,Belgium,JupilerProLeague,34910000,31,65310000,25,30400000,2019
65,Brentford FC	Brentford FC,England,Championship,34650000,22,40920000,17,6270000,2019
66,RedBullSalzburg,Austria,AustriaBundesliga,33900000,32,117750000,28,83850000,2019
67,ShanghaiSIPG,China,ChinaSuperLeague,33060000,11,5500000,6,-27560000,2019
68,PSVEindhoven,Netherlands,Eredivisie,33000000,23,95450000,20,62450000,2019
69,BristolCity,England,Championship,32950000,33,48740000,30,15790000,2019
70,StandardLiège,Belgium,JupilerProLeague,32290000,31,41100000,28,8810000,2019
71,SportingCP,Portugal,LigaBwin,32000000,45,112680000,34,80680000,2019
72,CDCruzAzul,Mexico,MexicoLigaMXClausura,31920000,29,3450000,26,-28470000,2019
73,RealSociedad,Spain,LaLiga,31750000,20,9500000,14,-22250000,2019
74,FCAugsburg,Germany,Bundesliga,31500000,24,19500000,21,-12000000,2019
75,DeportivoGuadalajara,Mexico,MexicoLigaMXClausura,31480000,34,8640000,27,-22840000,2019
76,FCSchalke04,Germany,Bundesliga,29500000,23,19450000,21,-10050000,2019
77,FKKrasnodar,Russia,RussiaPremierLiga,29400000,19,20300000,16,-9100000,2019
78,TorinoFC,Italy,SerieA,28800000,65,24400000,41,-4400000,2019
79,1FSVMainz05,Germany,Bundesliga,28700000,20,27000000,18,-1700000,2019
80,UDAlmería,Spain,LaLiga2,27020000,35,5400000,40,-21620000,2019
81,OlympiqueMarseille,France,Ligue1,27000000,12,27250000,13,250000,2019
82,ShanghaiGreenlandShenhua,China,ChinaSuperLeague,26560000,13,15190000,13,-11370000,2019
83,SPAL,Italy,SerieA,26150000,48,38200000,46,12050000,2019
84,CSKAMoscow,Russia,RussiaPremierLiga,25880000,17,2620000,17,-23260000,2019
85,InterMiamiCF,UnitedStates,MLS,25190000,34,0,5,-25190000,2019
86,CeltadeVigo,Spain,LaLiga,24600000,22,40550000,21,15950000,2019
87,BurnleyFC,England,PremierLeague,23850000,10,13550000,10,-10300000,2019
88,RSCAnderlecht,Belgium,JupilerProLeague,23440000,50,33500000,40,10070000,2019
89,ParmaCalcio1913,Italy,SerieA,23310000,96,18160000,83,-5150000,2019
90,HellasVerona,Italy,SerieA,22690000,82,34970000,65,12280000,2019
91,WestBromwichAlbion,England,Championship,21500000,21,37270000,17,15770000,2019
92,GetafeCF,Spain,LaLiga,21500000,30,11250000,23,-10250000,2019
93,VfBStuttgart,Germany,2Bundesliga,21050000,36,77490000,30,56440000,2019
